indice_desenvolvimento_cidade,horas_formacao,anos_exp_num,genero_enc,experiencia_relevante_enc,inscricao_universidade_enc,nivel_educacao_enc,area_formacao_enc,tipo_empresa_enc,dimensao_empresa_enc,anos_desde_ultimo_emprego_enc,real,previsto_lr,previsto_arvore,previsto_rf,previsto_rf_opt
0.92,19,8.0,2,0,3,4,1,1,4,1,0,0,0,0,0
0.624,29,4.0,0,0,3,4,1,1,3,1,1,1,1,1,1
0.624,184,5.0,2,1,3,3,2,0,7,6,1,1,1,0,0
0.836,33,21.0,2,0,3,4,1,1,3,0,0,0,0,0,0
0.624,51,5.0,0,0,0,5,1,0,7,6,1,1,1,1,1
0.91,7,13.0,2,0,3,1,1,2,6,0,0,0,0,0,0
0.92,109,21.0,2,0,3,4,1,1,2,5,0,0,0,0,0
0.624,55,8.0,0,0,3,4,1,1,5,0,0,0,1,1,1
0.624,8,9.0,0,0,2,4,1,0,0,4,1,0,1,1,1
0.92,13,13.0,3,1,3,4,1,4,3,5,0,0,0,0,0
0.624,30,2.0,1,1,3,4,1,0,7,0,1,1,1,1,1
0.939,192,9.0,2,0,3,5,1,1,4,3,1,0,0,0,0
0.92,29,21.0,2,0,3,4,1,1,2,1,0,0,0,0,0
0.624,62,5.0,0,0,0,5,1,1,5,1,0,0,1,1,1
0.698,50,13.0,2,0,1,4,1,2,0,2,0,0,0,0,0
0.8959999999999999,92,3.0,2,0,3,4,1,1,4,0,0,0,0,0,0
0.789,48,14.0,0,0,3,4,1,1,5,0,1,0,0,1,1
0.92,45,14.0,0,0,3,4,1,1,4,5,0,0,0,0,0
0.92,90,21.0,2,0,3,4,1,1,3,5,0,0,0,0,0
0.624,72,5.0,2,0,3,5,5,1,4,0,0,0,1,1,1
0.91,44,21.0,2,0,3,3,2,1,3,0,0,0,0,0,0
0.5579999999999999,33,1.0,0,0,3,4,1,1,4,0,0,1,1,1,1
0.91,74,19.0,2,0,3,3,2,1,0,1,0,0,0,0,0
0.804,174,6.0,2,1,2,5,1,0,7,4,0,1,1,1,1
0.92,38,2.0,2,0,3,4,1,1,8,0,0,0,0,0,0
0.92,99,3.0,2,1,3,2,2,1,7,6,0,0,0,0,0
0.91,25,4.0,1,0,3,5,4,1,4,1,0,0,0,0,0
0.55,55,2.0,2,0,3,4,1,1,1,0,0,1,1,1,1
0.624,77,12.0,2,0,3,4,1,1,4,0,1,0,1,1,1
0.624,24,10.0,2,1,0,4,1,0,7,6,1,1,1,1,1
0.624,88,9.0,0,0,3,4,1,1,1,4,1,1,1,1,1
0.926,3,8.0,0,0,3,4,1,1,4,0,0,0,0,0,0
0.91,14,8.0,2,0,3,5,1,1,2,0,0,0,0,0,0
0.926,24,4.0,0,0,0,5,1,0,3,1,0,0,0,0,0
0.884,153,8.0,2,0,3,5,1,1,5,1,0,0,0,0,0
0.767,9,5.0,2,1,0,3,2,0,7,6,0,0,0,0,0
0.897,130,6.0,2,0,3,4,3,1,2,0,1,0,0,0,0
0.925,132,4.0,2,1,0,4,1,0,7,0,1,1,1,1,1
0.624,46,10.0,2,0,3,4,1,1,4,0,1,1,1,1,1
0.743,70,21.0,2,0,0,5,1,1,2,0,0,0,0,0,0
0.92,31,10.0,2,0,3,4,0,0,7,5,1,0,1,1,1
0.8959999999999999,76,14.0,2,0,3,5,1,1,5,0,0,0,0,0,0
0.887,94,3.0,0,1,3,3,2,0,7,6,0,0,0,0,0
0.926,11,5.0,2,0,3,4,0,1,0,3,0,0,0,0,0
0.698,35,21.0,2,0,3,4,1,0,3,5,0,0,1,0,0
0.767,116,7.0,2,1,3,3,2,0,7,6,0,0,0,0,0
0.92,17,4.0,2,0,3,4,6,1,1,0,0,0,0,0,0
0.763,28,9.0,0,1,3,3,2,0,7,6,0,0,0,0,0
0.939,81,8.0,2,0,3,4,1,6,4,3,0,0,0,0,0
0.855,37,6.0,2,0,3,5,1,1,3,2,0,0,0,0,0
0.92,32,21.0,2,0,3,5,1,1,3,5,1,0,0,0,0
0.624,154,9.0,0,1,3,4,5,0,7,6,1,1,1,1,1
0.92,36,19.0,0,1,0,5,1,4,7,3,0,1,0,0,0
0.92,35,21.0,0,1,0,5,4,0,7,0,0,0,1,1,1
0.884,36,15.0,2,0,2,4,1,1,4,3,0,0,1,0,0
0.893,50,9.0,0,0,0,4,1,1,5,0,0,0,0,0,0
0.913,64,16.0,0,0,3,4,1,1,4,2,0,0,0,0,0
0.856,18,8.0,2,0,0,4,1,1,4,5,1,0,0,0,0
0.92,30,6.0,2,0,0,4,1,0,6,0,0,0,1,1,1
0.836,24,21.0,2,0,3,4,1,1,4,5,0,0,0,0,0
0.762,22,21.0,2,0,3,4,1,4,5,5,0,0,0,0,0
0.624,69,10.0,0,0,3,5,1,1,1,5,1,0,1,1,1
0.897,98,14.0,1,0,3,5,1,1,3,1,0,0,0,0,0
0.624,111,7.0,0,0,3,5,1,1,1,5,1,0,1,1,1
0.887,178,11.0,2,0,3,5,1,0,7,1,0,0,0,0,0
0.899,39,3.0,0,0,3,4,1,1,4,1,0,0,0,0,0
0.7879999999999999,126,21.0,2,0,3,4,1,0,7,5,0,1,1,1,1
0.802,70,11.0,2,0,3,4,1,1,2,1,0,0,0,0,0
0.899,5,16.0,2,0,3,4,1,1,2,6,0,0,0,0,0
0.91,16,21.0,2,0,3,4,1,1,3,5,0,0,0,0,0
0.624,41,5.0,2,0,3,5,1,0,7,0,1,1,1,1,1
0.5579999999999999,35,12.0,2,0,1,5,1,0,7,3,1,1,1,1,1
0.92,79,21.0,0,0,3,4,1,1,3,5,0,0,0,0,0
0.624,94,18.0,0,0,3,4,1,0,7,5,1,1,1,1,1
0.926,50,6.0,2,1,1,4,1,0,7,6,0,1,0,0,0
0.579,20,3.0,0,0,1,4,1,1,8,0,1,1,1,1,1
0.698,36,11.0,2,0,3,5,1,2,1,0,0,0,0,0,0
0.92,27,5.0,2,0,3,4,1,0,0,0,0,0,1,0,0
0.92,51,9.0,2,1,3,4,1,0,7,0,1,1,1,1,1
0.804,6,6.0,0,0,0,3,2,1,5,6,0,0,0,0,0
0.91,17,10.0,2,0,1,4,1,2,3,5,0,0,0,0,0
0.926,22,7.0,2,1,3,3,2,1,7,6,0,0,0,0,0
0.804,161,16.0,0,0,3,5,1,1,1,3,0,0,0,0,0
0.743,102,6.0,2,0,0,4,1,1,6,1,1,0,0,0,0
0.836,12,8.0,2,0,3,4,1,1,4,0,0,0,0,0,0
0.92,85,21.0,0,0,3,5,1,1,4,2,0,0,0,0,0
0.843,1,8.0,2,0,0,5,1,0,7,0,0,0,1,1,1
0.92,94,2.0,1,1,3,4,1,0,7,1,1,1,1,1,1
0.925,98,1.0,0,1,3,4,1,1,4,0,0,0,0,0,0
0.91,83,15.0,2,1,0,5,1,0,7,2,1,0,0,1,0
0.92,21,5.0,2,1,0,4,1,0,7,0,0,1,1,1,1
0.624,51,4.0,0,0,3,4,1,1,1,0,1,0,1,1,1
0.91,163,16.0,2,0,3,5,1,5,8,0,0,0,0,0,0
0.91,20,17.0,2,0,3,4,1,1,1,5,0,0,0,0,0
0.624,242,9.0,0,0,0,4,1,1,6,0,0,0,1,1,1
0.92,67,1.0,0,1,0,3,2,0,7,6,0,0,0,0,0
0.579,28,4.0,0,1,1,4,1,0,7,0,1,1,1,1,1
0.624,107,21.0,2,1,3,4,4,1,4,5,0,1,1,0,0
0.92,106,8.0,2,0,3,4,1,0,7,0,1,0,1,1,1
0.899,42,7.0,2,0,1,0,2,0,2,0,0,0,0,0,0
0.91,65,10.0,0,0,3,4,1,1,1,3,0,0,0,0,0
0.926,19,17.0,2,0,3,5,1,1,1,0,0,0,0,0,0
0.762,20,10.0,2,1,1,4,1,1,7,6,0,1,0,0,0
0.624,69,5.0,2,1,3,4,1,0,0,6,0,0,1,1,1
0.91,13,5.0,2,1,0,1,1,4,6,0,1,0,0,0,0
0.624,24,5.0,2,1,3,4,1,6,0,0,1,0,1,1,1
0.92,101,21.0,2,0,3,5,1,2,2,5,0,0,0,0,0
0.92,7,21.0,2,1,3,5,1,0,7,5,1,0,0,1,1
0.939,41,14.0,2,0,3,4,1,4,2,5,0,0,0,0,0
0.92,67,16.0,2,0,3,5,1,6,5,0,0,0,0,0,0
0.91,60,10.0,2,0,3,4,3,0,7,6,0,0,1,1,0
0.895,22,7.0,2,1,0,4,1,6,8,3,0,0,0,0,0
0.924,23,19.0,2,0,3,5,1,1,7,0,0,0,0,0,0
0.624,34,9.0,2,1,1,4,6,0,7,6,0,1,1,1,1
0.743,8,2.0,0,0,0,4,1,1,6,4,0,1,0,1,1
0.754,40,8.0,2,0,3,4,1,0,1,3,0,0,1,1,1
0.92,84,11.0,1,0,3,4,1,1,1,2,0,0,0,0,0
0.624,90,3.0,1,1,0,4,1,0,7,0,1,1,1,1,1
0.939,2,4.0,0,1,0,3,2,0,7,4,0,0,0,0,0
0.804,146,7.0,0,0,1,4,1,6,0,2,0,0,0,1,1
0.926,45,11.0,2,0,1,4,1,6,0,0,0,0,0,0,0
0.915,12,3.0,2,1,0,4,1,0,7,6,0,1,1,1,1
0.682,26,15.0,2,0,3,4,1,0,7,0,0,1,1,1,1
0.92,28,21.0,2,0,3,4,1,1,4,3,0,0,0,0,0
0.92,18,5.0,0,0,3,5,1,0,7,0,1,0,0,1,1
0.884,45,7.0,2,0,3,4,1,0,7,1,1,1,1,1,1
0.624,59,4.0,2,0,3,4,1,1,4,0,1,1,1,1,1
0.848,56,8.0,2,1,3,4,1,1,7,6,1,1,0,0,0
0.913,18,9.0,0,0,3,4,4,2,8,0,1,0,0,0,0
0.926,47,3.0,2,1,3,0,2,0,7,6,0,0,0,0,0
0.74,84,14.0,2,0,3,4,1,1,1,3,0,0,0,0,0
0.926,27,21.0,1,0,3,5,1,1,3,5,0,0,0,0,0
0.92,48,21.0,2,0,3,4,1,0,7,2,1,1,1,1,1
0.624,114,2.0,0,1,0,4,1,0,7,6,0,1,1,1,1
0.898,48,4.0,2,1,3,3,2,0,7,1,0,0,0,0,0
0.624,168,5.0,2,0,3,4,1,1,4,0,1,1,1,1,1
0.887,42,21.0,2,0,3,5,6,0,7,2,0,0,1,0,0
0.92,53,5.0,2,1,0,3,2,0,7,6,0,0,0,0,0
0.926,76,17.0,0,0,3,5,1,1,1,1,0,0,0,0,0
0.866,44,9.0,2,0,0,4,1,1,8,2,0,0,0,0,0
0.92,28,3.0,0,1,3,4,6,1,3,1,0,0,0,0,0
0.55,129,8.0,0,0,3,4,1,5,8,6,0,1,1,1,1
0.8959999999999999,28,14.0,2,0,3,4,1,1,0,3,1,0,0,0,0
0.884,25,15.0,0,0,3,4,1,1,3,5,0,0,0,0,0
0.91,22,12.0,2,0,3,4,1,1,4,0,0,0,0,0,0
0.92,17,16.0,2,0,3,4,1,1,3,0,0,0,0,0,0
0.83,56,6.0,2,0,3,3,2,0,7,1,0,0,0,0,0
0.939,54,9.0,2,0,3,5,1,1,3,1,0,0,0,0,0
0.926,18,8.0,2,1,3,5,1,0,7,2,0,1,0,0,0
0.91,38,15.0,0,0,3,3,2,1,8,5,0,0,0,0,0
0.91,77,5.0,2,1,0,4,1,1,6,0,0,0,0,0,0
0.698,15,10.0,2,0,3,4,1,1,1,5,0,1,0,0,0
0.92,4,4.0,2,0,3,4,1,1,4,0,0,0,0,0,0
0.738,51,2.0,2,1,3,4,1,0,7,6,1,1,1,1,1
0.754,72,19.0,2,0,3,5,6,1,4,3,0,0,0,0,0
0.624,55,3.0,2,0,0,4,1,1,3,1,1,1,1,1,1
0.762,35,7.0,0,0,2,4,1,0,7,6,0,1,1,1,1
0.92,130,3.0,0,1,3,4,0,1,4,6,0,0,0,0,0
0.682,112,6.0,0,0,3,4,5,4,5,0,0,0,1,1,1
0.92,55,7.0,2,0,3,4,1,1,4,3,0,0,0,0,0
0.92,75,9.0,0,0,3,4,1,1,1,1,0,0,0,0,0
0.92,22,13.0,2,1,3,4,1,1,1,1,0,0,0,0,0
0.624,2,2.0,0,0,3,4,1,1,7,0,1,1,1,1,1
0.92,12,4.0,1,0,3,4,3,1,4,0,0,0,0,0,0
0.92,160,21.0,0,0,3,4,1,1,1,0,0,0,0,0,0
0.762,34,9.0,0,0,3,5,1,2,2,0,0,0,0,0,0
0.92,106,21.0,2,0,3,5,1,6,1,1,0,0,0,0,0
0.92,14,21.0,2,0,3,4,4,1,1,5,0,0,0,0,0
0.939,94,9.0,0,1,0,4,1,0,7,4,0,1,0,0,0
0.897,334,6.0,2,0,2,4,1,2,1,0,0,0,1,0,0
0.743,146,9.0,0,0,3,5,1,2,1,0,0,0,0,0,0
0.866,45,11.0,2,1,3,4,1,0,7,5,1,1,1,1,1
0.92,146,10.0,0,0,1,5,0,2,4,1,0,0,0,0,0
0.754,12,7.0,2,1,1,4,1,4,7,0,0,1,0,1,1
0.624,28,14.0,0,0,3,4,1,1,3,5,0,1,1,1,1
0.855,18,8.0,2,1,0,3,2,1,0,0,0,0,0,0,0
0.884,52,11.0,2,0,3,2,2,1,2,0,0,0,0,0,0
0.926,68,15.0,2,0,3,4,1,1,4,5,0,0,0,0,0
0.624,26,4.0,2,0,3,4,1,1,3,1,1,1,1,1,1
0.926,53,1.0,2,1,3,3,2,2,8,6,0,0,0,0,0
0.92,25,6.0,2,0,3,4,1,1,5,3,0,0,0,0,0
0.887,20,4.0,0,1,0,4,1,0,7,0,0,1,1,1,1
0.855,155,21.0,2,0,3,5,1,1,4,0,0,0,0,0,0
0.624,4,1.0,0,0,3,4,1,1,6,0,1,1,1,1,1
0.91,54,15.0,1,0,3,4,1,6,4,0,0,0,0,0,0
0.743,156,16.0,2,0,3,3,2,1,4,1,0,0,0,0,0
0.843,38,11.0,2,0,1,4,1,1,4,1,0,0,0,0,0
0.926,14,6.0,0,0,3,3,2,1,2,1,0,0,0,0,0
0.92,70,5.0,2,0,1,4,5,1,0,1,0,0,0,0,0
0.92,117,21.0,2,0,3,4,1,2,2,0,0,0,0,0,0
0.92,27,7.0,2,0,3,4,1,1,4,0,0,0,0,0,0
0.83,7,2.0,2,1,3,2,2,0,7,0,0,0,0,0,0
0.887,150,9.0,0,1,3,5,3,0,7,0,1,0,1,0,0
0.91,112,10.0,2,0,3,4,1,1,3,0,0,0,0,0,0
0.91,300,21.0,2,0,3,4,1,1,8,5,0,0,0,0,0
0.855,45,12.0,2,0,3,1,1,0,7,0,0,0,1,1,1
0.6659999999999999,57,5.0,2,0,3,0,2,1,4,0,0,0,1,0,0
0.926,33,10.0,2,0,3,4,1,1,3,1,0,0,0,0,0
0.92,36,19.0,2,0,3,4,4,0,7,2,0,0,1,1,1
0.579,136,3.0,2,0,3,4,1,6,1,2,0,1,1,1,1
0.767,34,7.0,2,0,3,4,1,0,7,5,0,1,1,1,1
0.843,37,1.0,0,1,0,4,1,0,7,6,1,1,1,1,1
0.91,178,18.0,2,0,3,5,1,0,7,5,0,0,0,0,0
0.895,111,21.0,2,0,3,5,1,0,7,0,0,0,0,0,0
0.84,94,19.0,2,1,1,4,5,1,0,5,0,0,0,0,0
0.926,85,8.0,2,0,3,3,2,1,3,1,0,0,0,0,0
0.92,75,4.0,2,0,3,4,4,1,0,2,0,0,0,0,0
0.884,104,21.0,2,0,3,5,1,0,7,5,0,0,0,0,0
0.926,6,18.0,2,0,3,3,2,1,1,1,0,0,0,0,0
0.802,14,9.0,2,1,0,4,1,1,1,6,0,0,0,0,0
0.6890000000000001,54,6.0,0,0,0,4,1,1,4,3,0,0,1,1,1
0.92,51,11.0,2,0,3,4,1,1,3,1,0,0,0,0,0
0.92,37,16.0,2,0,3,4,1,1,1,0,0,0,0,0,0
0.55,32,5.0,2,1,0,4,1,0,7,0,1,1,1,1,1
0.743,61,7.0,2,0,3,5,1,6,0,0,1,0,0,0,0
0.91,147,15.0,2,1,3,4,1,1,3,5,0,0,0,0,0
0.92,18,21.0,2,1,3,1,1,2,4,5,0,0,0,0,0
0.624,25,9.0,0,1,3,4,1,0,7,1,0,1,1,1,1
0.855,41,8.0,0,0,3,5,1,0,7,1,1,0,0,0,0
0.92,4,7.0,2,0,3,4,1,1,2,3,1,0,0,0,0
0.624,114,8.0,2,0,3,4,1,1,4,3,1,1,1,1,1
0.926,80,11.0,2,0,3,5,1,1,4,2,0,0,0,0,0
0.804,78,11.0,2,0,3,2,2,0,7,5,0,0,0,0,0
0.843,40,1.0,0,1,0,4,1,0,7,6,1,1,1,1,1
0.926,42,13.0,2,0,3,4,1,1,4,3,0,0,0,0,0
0.897,17,21.0,2,0,3,5,1,1,2,5,0,0,0,0,0
0.847,23,13.0,0,0,3,4,1,6,0,0,0,0,0,1,0
0.624,29,2.0,0,0,3,5,1,1,4,6,1,0,1,1,1
0.698,50,5.0,2,1,3,3,2,0,7,6,0,1,0,0,0
0.763,55,11.0,2,0,3,5,1,1,8,5,0,0,0,0,0
0.92,46,15.0,2,1,3,5,1,0,7,0,1,0,0,1,1
0.91,65,6.0,2,0,1,4,1,1,5,0,0,0,0,0,0
0.624,26,7.0,2,0,0,4,1,1,4,1,1,1,1,1,1
0.91,51,9.0,2,0,1,4,1,1,3,1,0,0,0,0,0
0.92,27,14.0,0,0,3,4,1,1,4,5,0,0,0,0,0
0.92,15,21.0,1,0,3,5,1,1,8,5,1,0,0,0,0
0.91,43,14.0,2,0,3,4,1,0,7,0,0,0,1,1,1
0.897,66,3.0,0,0,1,5,1,1,3,0,0,0,0,0,0
0.926,9,8.0,0,1,0,5,1,1,0,5,1,0,0,0,0
0.624,90,5.0,0,1,0,5,1,0,7,0,0,1,1,1,1
0.887,106,5.0,2,1,3,3,2,1,7,1,0,1,0,0,0
0.698,3,21.0,2,1,0,1,1,4,3,5,0,0,0,0,0
0.91,14,5.0,2,0,0,5,4,1,5,5,0,0,0,0,0
0.624,92,4.0,2,0,3,4,1,0,7,1,0,1,1,1,1
0.92,44,20.0,2,0,3,4,5,0,7,3,1,0,1,1,1
0.913,58,12.0,2,0,3,4,1,1,0,0,0,0,0,0,0
0.624,18,14.0,0,0,3,4,1,1,4,1,0,1,1,1,1
0.754,64,4.0,2,0,3,3,2,1,0,1,0,0,0,0,0
0.926,154,21.0,2,0,3,5,1,1,3,5,0,0,0,0,0
0.92,25,2.0,2,1,0,3,2,0,4,6,1,0,0,0,0
0.897,52,21.0,0,0,3,5,1,4,0,1,0,0,0,0,0
0.698,98,1.0,0,1,3,3,2,0,7,6,0,1,0,0,0
0.91,167,6.0,1,0,3,4,1,1,1,3,0,0,0,0,0
0.92,101,10.0,0,1,3,4,1,1,1,3,0,0,0,0,0
0.926,39,4.0,2,1,0,3,2,0,7,0,0,0,0,0,0
0.91,47,10.0,2,0,3,5,1,1,3,5,0,0,0,0,0
0.55,97,2.0,2,0,1,4,1,1,4,0,1,1,1,1,1
0.698,8,10.0,2,0,3,4,1,1,8,0,0,0,0,0,0
0.899,155,3.0,2,0,3,4,1,1,4,0,1,0,0,0,0
0.624,18,6.0,0,0,3,5,1,1,0,0,1,0,1,1,1
0.887,35,14.0,2,1,0,4,5,0,7,6,0,0,1,1,0
0.92,47,1.0,0,1,3,2,2,1,7,6,0,0,0,0,0
0.926,4,21.0,2,0,3,5,1,1,4,5,0,0,0,0,0
0.91,89,9.0,1,1,0,4,1,0,7,5,1,1,1,1,1
0.939,67,14.0,2,0,3,4,1,1,0,5,0,0,0,0,0
0.5579999999999999,8,4.0,2,0,3,4,1,1,4,0,0,1,1,1,1
0.89,36,8.0,2,0,3,4,1,1,4,6,0,0,0,0,0
0.802,136,8.0,2,0,3,4,1,4,4,1,0,0,0,0,0
0.92,304,17.0,1,0,3,5,1,2,3,2,0,0,0,0,0
0.727,37,6.0,2,0,3,4,1,1,1,0,0,0,0,1,1
0.92,27,9.0,0,1,0,3,2,0,7,4,1,0,0,0,0
0.92,72,16.0,2,1,0,5,1,0,7,3,1,0,0,1,1
0.92,72,21.0,2,0,3,4,1,1,3,5,0,0,0,0,0
0.743,20,21.0,2,0,3,4,1,1,4,0,0,0,0,0,0
0.939,56,19.0,2,1,3,3,2,0,7,5,0,0,0,0,0
0.55,110,4.0,2,0,0,5,1,2,4,0,1,0,1,1,1
0.7759999999999999,20,21.0,2,0,3,4,1,1,2,5,0,0,0,0,0
0.91,27,21.0,2,0,3,4,1,0,7,5,0,0,1,1,1
0.92,83,21.0,2,0,3,5,1,4,4,0,0,0,0,0,0
0.92,194,4.0,2,1,0,3,2,1,3,0,0,0,0,0,0
0.624,29,1.0,2,1,3,4,1,0,0,0,0,0,1,1,1
0.887,43,21.0,2,0,3,5,1,1,4,5,0,0,0,0,0
0.926,122,9.0,2,0,3,4,1,1,1,6,0,0,0,0,0
0.55,40,7.0,2,0,3,4,1,1,5,0,1,1,1,1,1
0.92,84,11.0,2,0,0,5,1,1,3,5,0,0,0,0,0
0.698,328,5.0,2,1,1,5,1,4,3,0,1,0,0,0,0
0.836,17,13.0,2,1,3,4,1,0,7,6,0,1,1,1,1
0.92,160,18.0,2,0,3,4,1,1,6,3,0,0,0,0,0
0.884,20,14.0,2,0,3,4,1,1,4,2,0,0,0,0,0
0.6890000000000001,4,6.0,2,0,3,4,1,6,5,6,0,1,1,0,0
0.926,19,7.0,2,0,1,4,0,1,4,1,0,0,0,0,0
0.92,50,21.0,2,0,3,4,1,1,4,5,1,0,0,0,0
0.647,7,2.0,2,0,1,5,1,5,4,0,0,1,1,1,1
0.92,30,9.0,2,0,3,4,6,1,4,5,0,0,0,0,0
0.92,69,4.0,1,1,0,4,1,4,3,0,0,0,0,0,0
0.767,13,3.0,0,0,0,4,1,1,1,0,0,0,0,1,1
0.624,80,8.0,0,0,3,4,1,1,4,5,0,1,1,1,1
0.624,55,5.0,2,0,3,4,1,0,7,1,1,1,1,1,1
0.624,154,14.0,0,0,2,4,1,0,7,5,1,1,1,1,1
0.924,99,3.0,2,1,0,3,2,0,7,2,0,0,0,0,0
0.897,18,5.0,0,1,0,3,2,0,7,6,0,0,0,0,0
0.939,28,2.0,2,1,3,2,2,0,7,6,0,0,0,0,0
0.55,20,2.0,0,1,0,4,1,0,7,0,0,1,1,1,1
0.624,21,4.0,2,0,3,4,1,1,4,0,0,1,1,1,1
0.926,17,7.0,2,0,0,3,2,0,7,0,0,0,0,0,0
0.802,34,12.0,2,0,3,4,1,1,3,5,0,0,0,0,0
0.897,70,6.0,0,0,3,5,1,1,0,0,0,0,0,0,0
0.691,78,6.0,0,0,3,4,5,6,0,0,0,0,1,0,0
0.92,37,21.0,2,0,3,4,1,1,5,0,0,0,0,0,0
0.92,192,21.0,2,0,3,4,1,1,1,2,0,0,0,0,0
0.92,50,15.0,1,0,3,4,0,0,5,1,0,0,1,1,1
0.92,20,3.0,0,1,3,4,1,1,5,1,0,0,0,0,0
0.897,13,9.0,2,0,3,5,1,1,5,1,0,0,0,0,0
0.926,43,5.0,2,1,0,3,2,1,4,1,0,0,0,0,0
0.804,11,7.0,0,1,0,4,1,0,7,6,1,1,1,1,1
0.91,3,6.0,0,1,3,2,2,0,7,6,0,0,0,0,0
0.92,8,1.0,2,0,3,4,4,0,7,0,1,0,1,1,1
0.624,12,3.0,2,1,0,3,2,0,7,6,0,1,1,1,1
0.924,39,3.0,1,1,0,4,1,0,7,0,1,1,1,1,1
0.92,101,10.0,2,0,3,5,1,1,3,1,0,0,0,0,0
0.767,79,6.0,0,0,1,5,1,1,4,1,0,0,0,0,0
0.92,14,4.0,2,1,3,2,2,0,7,6,0,0,0,0,0
0.878,8,5.0,0,1,0,3,2,0,7,6,0,0,0,0,0
0.92,29,21.0,2,0,3,4,1,0,7,5,0,0,1,1,1
0.92,19,15.0,2,1,3,4,1,1,3,1,0,0,0,0,0
0.55,19,3.0,2,1,0,3,2,0,7,6,0,1,1,1,1
0.624,7,8.0,2,0,3,4,1,1,6,6,1,1,1,1,1
0.92,13,6.0,2,0,3,4,1,1,3,1,0,0,0,0,0
0.698,326,3.0,2,1,3,4,1,0,7,0,1,1,1,1,1
0.624,36,3.0,0,0,3,5,1,1,4,0,0,0,1,1,1
0.512,51,13.0,2,0,3,4,1,1,4,0,1,1,1,1,1
0.884,19,12.0,0,0,3,5,1,0,7,5,1,0,0,0,0
0.91,100,7.0,2,0,3,4,1,1,1,2,0,0,0,0,0
0.926,63,21.0,2,1,3,4,1,1,5,5,0,0,0,0,0
0.887,34,6.0,0,1,3,2,2,0,7,6,0,0,0,0,0
0.92,17,6.0,0,0,3,4,1,1,3,3,0,0,0,0,0
0.92,102,5.0,2,0,3,4,1,6,4,0,0,0,0,0,0
0.855,66,4.0,2,0,0,4,1,1,1,1,0,0,0,0,0
0.939,13,21.0,3,1,3,4,5,0,7,5,0,1,0,0,0
0.926,104,4.0,1,1,3,4,1,1,2,6,0,0,0,0,0
0.8270000000000001,7,14.0,2,1,0,3,2,0,7,1,0,0,0,0,0
0.865,121,4.0,0,0,0,4,1,1,3,0,0,0,0,1,1
0.893,178,9.0,2,0,0,4,1,0,7,3,0,1,1,1,1
0.92,2,21.0,2,0,3,4,1,1,1,2,0,0,0,0,0
0.624,19,1.0,2,0,3,4,5,1,8,6,1,0,1,1,1
0.7759999999999999,155,9.0,0,0,3,4,4,1,8,0,0,0,0,0,0
0.624,79,3.0,2,0,3,4,1,1,1,6,0,1,1,1,1
0.926,66,5.0,2,1,2,4,1,1,8,0,0,0,0,0,0
0.926,210,5.0,0,0,3,3,2,6,8,1,0,0,0,0,0
0.624,6,7.0,2,0,3,4,1,1,1,1,1,1,1,1,1
0.624,17,3.0,2,1,0,4,1,0,7,4,0,1,1,1,1
0.698,192,7.0,2,0,3,4,1,5,4,1,1,1,0,0,0
0.743,304,5.0,2,1,0,4,1,5,8,0,0,0,0,0,0
0.743,72,15.0,0,0,0,5,1,0,7,0,1,0,1,1,1
0.92,9,8.0,2,0,3,4,1,3,2,0,0,0,0,0,0
0.527,18,9.0,0,1,0,4,1,1,4,0,0,1,1,1,1
0.91,78,2.0,2,1,2,0,2,0,7,6,0,0,0,0,0
0.624,53,13.0,2,0,3,4,1,1,3,2,1,1,1,1,1
0.899,37,2.0,0,0,3,4,1,1,7,0,0,1,0,0,0
0.836,156,16.0,2,1,3,0,2,0,4,6,0,0,0,0,0
0.92,42,1.0,2,1,3,4,1,0,7,6,1,1,1,1,1
0.6890000000000001,12,5.0,2,0,3,4,1,1,4,0,0,1,1,1,0
0.92,55,1.0,2,1,3,4,0,1,1,0,0,0,0,0,0
0.949,18,17.0,2,0,3,4,1,0,7,0,0,0,0,0,0
0.91,53,8.0,3,1,0,4,1,0,7,0,1,1,1,1,1
0.893,28,13.0,2,1,0,4,1,0,7,0,0,1,1,1,1
0.887,12,21.0,2,0,3,3,2,1,1,5,0,0,0,0,0
0.939,22,21.0,2,0,3,5,1,1,3,5,0,0,0,0,0
0.91,162,21.0,2,0,3,4,1,1,4,5,0,0,0,0,0
0.6659999999999999,45,9.0,2,1,3,4,1,1,3,0,0,1,1,1,1
0.92,22,2.0,2,0,3,5,1,1,1,0,1,0,0,0,0
0.878,73,11.0,0,1,3,0,2,1,2,5,0,0,0,0,0
0.6659999999999999,270,21.0,2,0,3,4,1,0,7,5,0,1,1,1,0
0.91,148,21.0,0,0,3,4,6,0,7,5,0,0,1,1,1
0.926,108,3.0,2,1,1,3,2,1,4,2,0,0,0,0,0
0.624,66,7.0,2,0,3,4,1,1,6,6,0,1,1,1,1
0.897,91,6.0,2,0,3,5,1,5,0,0,0,0,0,0,0
0.624,20,7.0,2,0,3,5,1,1,2,1,1,1,1,1,1
0.92,25,2.0,2,1,0,4,1,4,7,0,1,1,0,0,0
0.7759999999999999,25,7.0,2,0,3,5,1,0,4,0,1,0,1,0,0
0.92,63,15.0,2,0,3,4,4,2,7,1,0,1,0,0,0
0.847,9,20.0,2,1,3,4,1,1,3,6,0,0,0,0,0
